,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,Reference Period Code,Reference Period,Value
46428,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2016-01,Jan-2016,PC_PNT,Percentage points,,,0.4232097
46429,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2016-02,Feb-2016,PC_PNT,Percentage points,,,0.434529
46430,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2016-03,Mar-2016,PC_PNT,Percentage points,,,0.4423447
46431,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2016-04,Apr-2016,PC_PNT,Percentage points,,,0.4627695
46432,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2016-05,May-2016,PC_PNT,Percentage points,,,0.4915586
46433,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2016-06,Jun-2016,PC_PNT,Percentage points,,,0.4968914
46434,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2016-07,Jul-2016,PC_PNT,Percentage points,,,0.5062069
46435,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2016-08,Aug-2016,PC_PNT,Percentage points,,,0.4679866
46436,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2016-09,Sep-2016,PC_PNT,Percentage points,,,0.4613245
46437,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2016-10,Oct-2016,PC_PNT,Percentage points,,,0.451488
46438,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2016-11,Nov-2016,PC_PNT,Percentage points,,,0.4607385
46439,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2016-12,Dec-2016,PC_PNT,Percentage points,,,0.4912628
46440,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2017-01,Jan-2017,PC_PNT,Percentage points,,,0.5586168
46441,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2017-02,Feb-2017,PC_PNT,Percentage points,,,0.5879999
46442,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2017-03,Mar-2017,PC_PNT,Percentage points,,,0.5941498
46443,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2017-04,Apr-2017,PC_PNT,Percentage points,,,0.6110958
46444,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2017-05,May-2017,PC_PNT,Percentage points,,,0.6208152
46445,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2017-06,Jun-2017,PC_PNT,Percentage points,,,0.6502298
46446,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2017-07,Jul-2017,PC_PNT,Percentage points,,,0.6628574
46447,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2017-08,Aug-2017,PC_PNT,Percentage points,,,0.7166957
46448,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2017-09,Sep-2017,PC_PNT,Percentage points,,,0.7056769
46449,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2017-10,Oct-2017,PC_PNT,Percentage points,,,0.6916737
46450,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2017-11,Nov-2017,PC_PNT,Percentage points,,,0.6718426
46451,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2017-12,Dec-2017,PC_PNT,Percentage points,,,0.6527222
46452,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2018-01,Jan-2018,PC_PNT,Percentage points,,,0.6134428
46453,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2018-02,Feb-2018,PC_PNT,Percentage points,,,0.5876155
46454,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2018-03,Mar-2018,PC_PNT,Percentage points,,,0.5597785
46455,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2018-04,Apr-2018,PC_PNT,Percentage points,,,0.5328071
46456,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2018-05,May-2018,PC_PNT,Percentage points,,,0.5110077
46457,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2018-06,Jun-2018,PC_PNT,Percentage points,,,0.5068374
46458,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2018-07,Jul-2018,PC_PNT,Percentage points,,,0.5063731
46459,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2018-08,Aug-2018,PC_PNT,Percentage points,,,0.4561485
46460,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2018-09,Sep-2018,PC_PNT,Percentage points,,,0.4712016
46461,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2018-10,Oct-2018,PC_PNT,Percentage points,,,0.4682718
46462,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2018-11,Nov-2018,PC_PNT,Percentage points,,,0.471738
46463,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2018-12,Dec-2018,PC_PNT,Percentage points,,,0.4918859
46464,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2019-01,Jan-2019,PC_PNT,Percentage points,,,0.4773275
46465,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2019-02,Feb-2019,PC_PNT,Percentage points,,,0.49062
46466,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2019-03,Mar-2019,PC_PNT,Percentage points,,,0.5080729
46467,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2019-04,Apr-2019,PC_PNT,Percentage points,,,0.5375384
46468,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2019-05,May-2019,PC_PNT,Percentage points,,,0.5463247
46469,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2019-06,Jun-2019,PC_PNT,Percentage points,,,0.5223727
46470,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2019-07,Jul-2019,PC_PNT,Percentage points,,,0.515277
46471,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2019-08,Aug-2019,PC_PNT,Percentage points,,,0.4852031
46472,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2019-09,Sep-2019,PC_PNT,Percentage points,,,0.4790206
46473,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2019-10,Oct-2019,PC_PNT,Percentage points,,,0.4851989
46474,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2019-11,Nov-2019,PC_PNT,Percentage points,,,0.4832003
46475,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2019-12,Dec-2019,PC_PNT,Percentage points,,,0.4868766
46476,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2020-01,Jan-2020,PC_PNT,Percentage points,,,0.4779173
46477,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2020-02,Feb-2020,PC_PNT,Percentage points,,,0.4625623
46478,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2020-03,Mar-2020,PC_PNT,Percentage points,,,0.4622199
46479,CP110000,CPI: 11 - Restaurants and hotels,CTGY,Contribution to annual inflation,M,Monthly,2020-04,Apr-2020,PC_PNT,Percentage points,,,0.402208
46480,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2015-01,Jan-2015,PC_PNT,Percentage points,,,0.1158888
46481,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2015-02,Feb-2015,PC_PNT,Percentage points,,,0.1980636
46482,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2015-03,Mar-2015,PC_PNT,Percentage points,,,0.1789043
46483,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2015-04,Apr-2015,PC_PNT,Percentage points,,,0.1777449
46484,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2015-05,May-2015,PC_PNT,Percentage points,,,0.1737454
46485,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2015-06,Jun-2015,PC_PNT,Percentage points,,,0.152431
46486,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2015-07,Jul-2015,PC_PNT,Percentage points,,,0.1535902
46487,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2015-08,Aug-2015,PC_PNT,Percentage points,,,0.1764039
46488,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2015-09,Sep-2015,PC_PNT,Percentage points,,,0.1765745
46489,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2015-10,Oct-2015,PC_PNT,Percentage points,,,0.1849433
46490,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2015-11,Nov-2015,PC_PNT,Percentage points,,,0.1666858
46491,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2015-12,Dec-2015,PC_PNT,Percentage points,,,0.1697906
46492,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2016-01,Jan-2016,PC_PNT,Percentage points,,,0.1983395
46493,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2016-02,Feb-2016,PC_PNT,Percentage points,,,0.1666022
46494,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2016-03,Mar-2016,PC_PNT,Percentage points,,,0.1535759
46495,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2016-04,Apr-2016,PC_PNT,Percentage points,,,0.1852019
46496,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2016-05,May-2016,PC_PNT,Percentage points,,,0.1957112
46497,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2016-06,Jun-2016,PC_PNT,Percentage points,,,0.2021432
46498,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2016-07,Jul-2016,PC_PNT,Percentage points,,,0.2188815
46499,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2016-08,Aug-2016,PC_PNT,Percentage points,,,0.2256946
46500,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2016-09,Sep-2016,PC_PNT,Percentage points,,,0.2156251
46501,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2016-10,Oct-2016,PC_PNT,Percentage points,,,0.2230472
46502,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2016-11,Nov-2016,PC_PNT,Percentage points,,,0.2174712
46503,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2016-12,Dec-2016,PC_PNT,Percentage points,,,0.2089528
46504,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2017-01,Jan-2017,PC_PNT,Percentage points,,,0.2117946
46505,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2017-02,Feb-2017,PC_PNT,Percentage points,,,0.2747116
46506,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2017-03,Mar-2017,PC_PNT,Percentage points,,,0.3285398
46507,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2017-04,Apr-2017,PC_PNT,Percentage points,,,0.3266827
46508,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2017-05,May-2017,PC_PNT,Percentage points,,,0.3408853
46509,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2017-06,Jun-2017,PC_PNT,Percentage points,,,0.3524116
46510,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2017-07,Jul-2017,PC_PNT,Percentage points,,,0.3439028
46511,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2017-08,Aug-2017,PC_PNT,Percentage points,,,0.3307713
46512,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2017-09,Sep-2017,PC_PNT,Percentage points,,,0.3046198
46513,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2017-10,Oct-2017,PC_PNT,Percentage points,,,0.3002605
46514,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2017-11,Nov-2017,PC_PNT,Percentage points,,,0.3467238
46515,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2017-12,Dec-2017,PC_PNT,Percentage points,,,0.3583332
46516,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2018-01,Jan-2018,PC_PNT,Percentage points,,,0.3382553
46517,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2018-02,Feb-2018,PC_PNT,Percentage points,,,0.295309
46518,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2018-03,Mar-2018,PC_PNT,Percentage points,,,0.2615871
46519,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2018-04,Apr-2018,PC_PNT,Percentage points,,,0.2649398
46520,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2018-05,May-2018,PC_PNT,Percentage points,,,0.2774607
46521,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2018-06,Jun-2018,PC_PNT,Percentage points,,,0.2538012
46522,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2018-07,Jul-2018,PC_PNT,Percentage points,,,0.2508933
46523,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2018-08,Aug-2018,PC_PNT,Percentage points,,,0.2677042
46524,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2018-09,Sep-2018,PC_PNT,Percentage points,,,0.2477618
46525,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2018-10,Oct-2018,PC_PNT,Percentage points,,,0.2866308
46526,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2018-11,Nov-2018,PC_PNT,Percentage points,,,0.2516256
46527,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2018-12,Dec-2018,PC_PNT,Percentage points,,,0.248494
46528,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2019-01,Jan-2019,PC_PNT,Percentage points,,,0.249123
46529,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2019-02,Feb-2019,PC_PNT,Percentage points,,,0.2654173
46530,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2019-03,Mar-2019,PC_PNT,Percentage points,,,0.2707925
46531,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2019-04,Apr-2019,PC_PNT,Percentage points,,,0.2712688
46532,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2019-05,May-2019,PC_PNT,Percentage points,,,0.2780461
46533,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2019-06,Jun-2019,PC_PNT,Percentage points,,,0.2896169
46534,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2019-07,Jul-2019,PC_PNT,Percentage points,,,0.2909859
46535,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2019-08,Aug-2019,PC_PNT,Percentage points,,,0.2165803
46536,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2019-09,Sep-2019,PC_PNT,Percentage points,,,0.2197708
46537,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2019-10,Oct-2019,PC_PNT,Percentage points,,,0.1882696
46538,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2019-11,Nov-2019,PC_PNT,Percentage points,,,0.2029459
46539,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2019-12,Dec-2019,PC_PNT,Percentage points,,,0.208785
46540,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2020-01,Jan-2020,PC_PNT,Percentage points,,,0.216717
46541,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2020-02,Feb-2020,PC_PNT,Percentage points,,,0.1915918
46542,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2020-03,Mar-2020,PC_PNT,Percentage points,,,0.1851109
46543,CP120000,CPI: 12 - Miscellaneous goods and services,CTGY,Contribution to annual inflation,M,Monthly,2020-04,Apr-2020,PC_PNT,Percentage points,,,0.1721514
46544,CPSDCTGY,CPI: Contribution to annual inflation - residual,CTGY,Contribution to annual inflation,M,Monthly,2015-01,Jan-2015,PC_PNT,Percentage points,,,-0.000111596
46545,CPSDCTGY,CPI: Contribution to annual inflation - residual,CTGY,Contribution to annual inflation,M,Monthly,2015-02,Feb-2015,PC_PNT,Percentage points,,,0.000126265
46546,CPSDCTGY,CPI: Contribution to annual inflation - residual,CTGY,Contribution to annual inflation,M,Monthly,2015-03,Mar-2015,PC_PNT,Percentage points,,,-1.565264E-05
46547,CPSDCTGY,CPI: Contribution to annual inflation - residual,CTGY,Contribution to annual inflation,M,Monthly,2015-04,Apr-2015,PC_PNT,Percentage points,,,-0.0001323076
46548,CPSDCTGY,CPI: Contribution to annual inflation - residual,CTGY,Contribution to annual inflation,M,Monthly,2015-05,May-2015,PC_PNT,Percentage points,,,0.000495742
46549,CPSDCTGY,CPI: Contribution to annual inflation - residual,CTGY,Contribution to annual inflation,M,Monthly,2015-06,Jun-2015,PC_PNT,Percentage points,,,0.0003438947
46550,CPSDCTGY,CPI: Contribution to annual inflation - residual,CTGY,Contribution to annual inflation,M,Monthly,2015-07,Jul-2015,PC_PNT,Percentage points,,,-0.0005340936
