,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value
71930,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2020-01,Jan-2020,IDX,Index,0,Units,2015_100,2015=100,140.8986
71931,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2020-02,Feb-2020,IDX,Index,0,Units,2015_100,2015=100,135.6057
71932,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2020-03,Mar-2020,IDX,Index,0,Units,2015_100,2015=100,110.4872
71933,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2020-04,Apr-2020,IDX,Index,0,Units,2015_100,2015=100,100.6572
71934,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2017-01,Jan-2017,IDX,Index,0,Units,2015_100,2015=100,108.5435
71935,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2017-02,Feb-2017,IDX,Index,0,Units,2015_100,2015=100,109.3422
71936,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2017-03,Mar-2017,IDX,Index,0,Units,2015_100,2015=100,110.2173
71937,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2017-04,Apr-2017,IDX,Index,0,Units,2015_100,2015=100,111.7048
71938,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2017-05,May-2017,IDX,Index,0,Units,2015_100,2015=100,112.7163
71939,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2017-06,Jun-2017,IDX,Index,0,Units,2015_100,2015=100,112.9033
71940,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2017-07,Jul-2017,IDX,Index,0,Units,2015_100,2015=100,112.0148
71941,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2017-08,Aug-2017,IDX,Index,0,Units,2015_100,2015=100,111.6472
71942,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2017-09,Sep-2017,IDX,Index,0,Units,2015_100,2015=100,111.7001
71943,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2017-10,Oct-2017,IDX,Index,0,Units,2015_100,2015=100,111.3766
71944,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2017-11,Nov-2017,IDX,Index,0,Units,2015_100,2015=100,112.71600000000001
71945,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2017-12,Dec-2017,IDX,Index,0,Units,2015_100,2015=100,113.1988
71946,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2018-01,Jan-2018,IDX,Index,0,Units,2015_100,2015=100,114.0684
71947,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2018-02,Feb-2018,IDX,Index,0,Units,2015_100,2015=100,114.6017
71948,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2018-03,Mar-2018,IDX,Index,0,Units,2015_100,2015=100,115.6331
71949,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2018-04,Apr-2018,IDX,Index,0,Units,2015_100,2015=100,116.7902
71950,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2018-05,May-2018,IDX,Index,0,Units,2015_100,2015=100,117.9734
71951,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2018-06,Jun-2018,IDX,Index,0,Units,2015_100,2015=100,117.553
71952,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2018-07,Jul-2018,IDX,Index,0,Units,2015_100,2015=100,116.4031
71953,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2018-08,Aug-2018,IDX,Index,0,Units,2015_100,2015=100,116.6367
71954,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2018-09,Sep-2018,IDX,Index,0,Units,2015_100,2015=100,117.0525
71955,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2018-10,Oct-2018,IDX,Index,0,Units,2015_100,2015=100,116.6441
71956,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2018-11,Nov-2018,IDX,Index,0,Units,2015_100,2015=100,118.1251
71957,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2018-12,Dec-2018,IDX,Index,0,Units,2015_100,2015=100,119.9122
71958,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2019-01,Jan-2019,IDX,Index,0,Units,2015_100,2015=100,119.9619
71959,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2019-02,Feb-2019,IDX,Index,0,Units,2015_100,2015=100,120.1318
71960,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2019-03,Mar-2019,IDX,Index,0,Units,2015_100,2015=100,119.9625
71961,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2019-04,Apr-2019,IDX,Index,0,Units,2015_100,2015=100,121.1644
71962,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2019-05,May-2019,IDX,Index,0,Units,2015_100,2015=100,122.2688
71963,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2019-06,Jun-2019,IDX,Index,0,Units,2015_100,2015=100,123.2761
71964,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2019-07,Jul-2019,IDX,Index,0,Units,2015_100,2015=100,124.0692
71965,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2019-08,Aug-2019,IDX,Index,0,Units,2015_100,2015=100,121.2144
71966,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2019-09,Sep-2019,IDX,Index,0,Units,2015_100,2015=100,121.4168
71967,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2019-10,Oct-2019,IDX,Index,0,Units,2015_100,2015=100,120.7208
71968,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2019-11,Nov-2019,IDX,Index,0,Units,2015_100,2015=100,120.8152
71969,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2019-12,Dec-2019,IDX,Index,0,Units,2015_100,2015=100,121.2151
71970,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2020-01,Jan-2020,IDX,Index,0,Units,2015_100,2015=100,120.889
71971,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2020-02,Feb-2020,IDX,Index,0,Units,2015_100,2015=100,121.3327
71972,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2020-03,Mar-2020,IDX,Index,0,Units,2015_100,2015=100,123.8267
71973,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,M,Monthly,2020-04,Apr-2020,IDX,Index,0,Units,2015_100,2015=100,125.9525
101728,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,A,Annual,2017,2017,PC,Percentage,0,Units,,,8.14362
101729,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,A,Annual,2018,2018,PC,Percentage,0,Units,,,6.23862
101730,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,A,Annual,2019,2019,PC,Percentage,0,Units,,,3.5896839999999997
101731,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,A,Annual,2017,2017,PC,Percentage,0,Units,,,6.632639999999999
101732,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,A,Annual,2018,2018,PC,Percentage,0,Units,,,5.8197220000000005
101733,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,A,Annual,2019,2019,PC,Percentage,0,Units,,,3.020273
101734,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,8.14362
101735,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,6.23862
101736,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,3.5896839999999997
101737,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,6.632639999999999
101738,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,5.8197220000000005
101739,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,3.020273
101740,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,A,Annual,2017,2017,IDX,Index,0,Units,2015_100,2015=100,114.2437
101741,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,A,Annual,2018,2018,IDX,Index,0,Units,2015_100,2015=100,121.3709
101742,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,A,Annual,2019,2019,IDX,Index,0,Units,2015_100,2015=100,125.7277
101743,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,A,Annual,2017,2017,IDX,Index,0,Units,2015_100,2015=100,112.7872
101744,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,A,Annual,2018,2018,IDX,Index,0,Units,2015_100,2015=100,119.3511
101745,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,A,Annual,2019,2019,IDX,Index,0,Units,2015_100,2015=100,122.9559
101746,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2017-Q1,Q1-2017,PC,Percentage,0,Units,,,4.1060300000000005
101747,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2017-Q2,Q2-2017,PC,Percentage,0,Units,,,0.8936354
101748,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2017-Q3,Q3-2017,PC,Percentage,0,Units,,,0.08034693
101749,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2017-Q4,Q4-2017,PC,Percentage,0,Units,,,1.568082
101750,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2018-Q1,Q1-2018,PC,Percentage,0,Units,,,2.4825779999999997
101751,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2018-Q2,Q2-2018,PC,Percentage,0,Units,,,1.607449
101752,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2018-Q3,Q3-2018,PC,Percentage,0,Units,,,1.0705879999999999
101753,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2018-Q4,Q4-2018,PC,Percentage,0,Units,,,1.7466689999999998
101754,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2019-Q1,Q1-2019,PC,Percentage,0,Units,,,0.9014333000000001
101755,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2019-Q2,Q2-2019,PC,Percentage,0,Units,,,0.5450788000000001
101756,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2019-Q3,Q3-2019,PC,Percentage,0,Units,,,-0.09010168
101757,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2019-Q4,Q4-2019,PC,Percentage,0,Units,,,0.1977499
101758,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,1.0128059999999999
101759,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2017-Q1,Q1-2017,PC,Percentage,0,Units,,,3.156476
101760,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2017-Q2,Q2-2017,PC,Percentage,0,Units,,,-0.48306520000000003
101761,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2017-Q3,Q3-2017,PC,Percentage,0,Units,,,0.02666097
101762,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2017-Q4,Q4-2017,PC,Percentage,0,Units,,,2.430254
101763,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2018-Q1,Q1-2018,PC,Percentage,0,Units,,,1.7467169999999999
101764,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2018-Q2,Q2-2018,PC,Percentage,0,Units,,,1.8933119999999999
101765,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2018-Q3,Q3-2018,PC,Percentage,0,Units,,,0.8706669
101766,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2018-Q4,Q4-2018,PC,Percentage,0,Units,,,1.550861
101767,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2019-Q1,Q1-2019,PC,Percentage,0,Units,,,0.034455
101768,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2019-Q2,Q2-2019,PC,Percentage,0,Units,,,0.8420021000000001
101769,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2019-Q3,Q3-2019,PC,Percentage,0,Units,,,0.3623808
101770,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2019-Q4,Q4-2019,PC,Percentage,0,Units,,,0.3411058
101771,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.8215469999999999
101772,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q1,Q1-2017,PC,Percentage,0,Units,,,9.452709
101773,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q2,Q2-2017,PC,Percentage,0,Units,,,8.967505000000001
101774,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q3,Q3-2017,PC,Percentage,0,Units,,,7.463989
101775,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q4,Q4-2017,PC,Percentage,0,Units,,,6.7691300000000005
101776,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q1,Q1-2018,PC,Percentage,0,Units,,,5.10415
101777,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q2,Q2-2018,PC,Percentage,0,Units,,,5.847753
101778,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q3,Q3-2018,PC,Percentage,0,Units,,,6.895059
101779,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q4,Q4-2018,PC,Percentage,0,Units,,,7.083013
101780,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q1,Q1-2019,PC,Percentage,0,Units,,,5.430891
101781,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q2,Q2-2019,PC,Percentage,0,Units,,,4.328544
101782,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q3,Q3-2019,PC,Percentage,0,Units,,,3.13044
101783,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q4,Q4-2019,PC,Percentage,0,Units,,,1.5604559999999998
101784,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,1.6725560000000002
101785,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q1,Q1-2017,PC,Percentage,0,Units,,,9.486147
